tweet_id,favorites,retweets,user_followers,user_favourites,date_time
814578408554463233,0,6328,7690769,140762,2016-12-29 21:06:41
814530161257443328,9214,2028,7690769,140762,2016-12-29 17:54:58
814153002265309185,30641,9470,7690769,140762,2016-12-28 16:56:16
813944609378369540,0,3485,7690769,140762,2016-12-28 03:08:11
813910438903693312,9899,2054,7690769,140762,2016-12-28 00:52:25
813812741911748608,38720,15295,7690769,140762,2016-12-27 18:24:12
813800681631023104,8886,1919,7690769,140762,2016-12-27 17:36:16
813217897535406080,19894,7976,7690769,140762,2016-12-26 03:00:30
813202720496779264,9788,1961,7690768,140762,2016-12-26 02:00:11
813187593374461952,21123,4776,7690768,140762,2016-12-26 01:00:05
813172488309972993,9934,2089,7690768,140762,2016-12-26 00:00:03
813157409116065792,8265,2422,7690768,140762,2016-12-25 23:00:08
813142292504645637,8979,2574,7690768,140762,2016-12-25 22:00:04
813130366689148928,4757,485,7690768,140762,2016-12-25 21:12:41
813127251579564032,12630,3415,7690768,140762,2016-12-25 21:00:18
813112105746448384,11001,3012,7690768,140762,2016-12-25 20:00:07
813096984823349248,11222,3932,7690768,140762,2016-12-25 19:00:02
813081950185472002,10525,3024,7690768,140762,2016-12-25 18:00:17
813066809284972545,8486,2124,7690768,140762,2016-12-25 17:00:08
813051746834595840,22341,8009,7690768,140762,2016-12-25 16:00:16
812781120811126785,8083,2089,7690768,140762,2016-12-24 22:04:54
812709060537683968,7060,1560,7690768,140762,2016-12-24 17:18:34
812503143955202048,6475,1331,7690768,140762,2016-12-24 03:40:19
812466873996607488,8513,2106,7690768,140762,2016-12-24 01:16:12
812372279581671427,14601,4010,7690768,140762,2016-12-23 19:00:19
811985624773361665,7741,1537,7690768,140762,2016-12-22 17:23:53
811744202451197953,8046,1755,7690768,140762,2016-12-22 01:24:33
811647686436880384,5941,811,7690768,140762,2016-12-21 19:01:02
811627233043480576,13630,3414,7690768,140762,2016-12-21 17:39:46
811386762094317568,22291,6991,7690768,140762,2016-12-21 01:44:13
810984652412424192,5682,1565,7690768,140762,2016-12-19 23:06:23
810896069567610880,9651,1955,7690768,140762,2016-12-19 17:14:23
810657578271330305,11695,2897,7690768,140762,2016-12-19 01:26:42
810284430598270976,37791,12455,7690768,140762,2016-12-18 00:43:57
810254108431155201,15657,3668,7690768,140762,2016-12-17 22:43:27
809920764300447744,16525,4275,7690768,140762,2016-12-17 00:38:52
809808892968534016,0,5358,7690768,140762,2016-12-16 17:14:20
809448704142938112,7390,1605,7690768,140762,2016-12-15 17:23:04
809220051211603969,21258,6143,7690768,140762,2016-12-15 02:14:29
809084759137812480,14095,3835,7690767,140762,2016-12-14 17:16:53
808838249661788160,10778,3326,7690767,140762,2016-12-14 00:57:20
808733504066486276,8438,2373,7690767,140762,2016-12-13 18:01:07
808501579447930884,12031,2851,7690767,140762,2016-12-13 02:39:32
808344865868283904,45340,22715,7690768,140762,2016-12-12 16:16:49
808134635716833280,0,6511,7690767,140762,2016-12-12 02:21:26
808106460588765185,9324,2403,7690767,140762,2016-12-12 00:29:28
808001312164028416,13421,3869,7690767,140762,2016-12-11 17:31:39
807621403335917568,15551,4021,7690767,140762,2016-12-10 16:22:02
807106840509214720,126800,60816,7690767,140762,2016-12-09 06:17:20
807059379405148160,0,8020,7690767,140762,2016-12-09 03:08:45
807010152071229440,13930,4190,7690767,140762,2016-12-08 23:53:08
806629075125202948,80223,38135,7690767,140762,2016-12-07 22:38:52
806620845233815552,0,6038,7690767,140762,2016-12-07 22:06:10
806576416489959424,5173,2102,7690767,140762,2016-12-07 19:09:37
806542213899489280,10908,2587,7690767,140762,2016-12-07 16:53:43
806242860592926720,0,12771,7690767,140762,2016-12-06 21:04:11
806219024703037440,6862,1306,7690767,140762,2016-12-06 19:29:28
805958939288408065,0,5887,7690767,140762,2016-12-06 02:15:59
805932879469572096,8831,2091,7690767,140762,2016-12-06 00:32:26
805826884734976000,7029,2006,7690767,140762,2016-12-05 17:31:15
805823200554876929,0,8803,7690767,140762,2016-12-05 17:16:37
805520635690676224,6127,1801,7690767,140762,2016-12-04 21:14:20
805487436403003392,9360,2775,7690767,140762,2016-12-04 19:02:24
805207613751304193,8327,1865,7690767,140762,2016-12-04 00:30:29
804738756058218496,14653,4210,7690767,140762,2016-12-02 17:27:25
804475857670639616,6561,2202,7690767,140762,2016-12-02 00:02:45
804413760345620481,0,3530,7691337,140762,2016-12-01 19:56:00
804026241225523202,47662,17773,7690767,140762,2016-11-30 18:16:08
803773340896923648,10728,3037,7690767,140762,2016-11-30 01:31:12
803692223237865472,0,8148,7690767,140762,2016-11-29 20:08:52
803638050916102144,11726,4521,7690767,140762,2016-11-29 16:33:36
803380650405482500,8285,2031,7690767,140762,2016-11-28 23:30:47
803321560782307329,0,5813,7690767,140762,2016-11-28 19:35:59
803276597545603072,10722,2700,7690767,140762,2016-11-28 16:37:19
802952499103731712,9656,2201,7690767,140762,2016-11-27 19:09:28
802624713319034886,0,3204,7690767,140762,2016-11-26 21:26:58
802600418706604034,7602,1614,7690767,140762,2016-11-26 19:50:26
802572683846291456,9547,2737,7690767,140762,2016-11-26 18:00:13
802323869084381190,17348,6380,7690767,140762,2016-11-26 01:31:31
802265048156610565,7055,1497,7690767,140762,2016-11-25 21:37:47
802239329049477120,9688,2854,7690767,140762,2016-11-25 19:55:35
802185808107208704,0,291,7690767,140762,2016-11-25 16:22:55
801958328846974976,8244,1870,7690767,140762,2016-11-25 01:18:59
801854953262350336,1879,258,7690767,140762,2016-11-24 18:28:13
801538201127157760,8756,2247,7690767,140762,2016-11-23 21:29:33
801285448605831168,6470,916,7690767,140762,2016-11-23 04:45:12
801167903437357056,26188,6511,7690767,140762,2016-11-22 20:58:07
801127390143516673,0,4349,7690767,140762,2016-11-22 18:17:08
801115127852503040,8629,2287,7690767,140762,2016-11-22 17:28:25
800859414831898624,737,106,7690767,140762,2016-11-22 00:32:18
800855607700029440,0,1782,7690767,140762,2016-11-22 00:17:10
800751577355128832,11222,3039,7690767,140762,2016-11-21 17:23:47
800513324630806528,14043,3294,7690767,140762,2016-11-21 01:37:04
800459316964663297,10112,2363,7690767,140762,2016-11-20 22:02:27
800443802682937345,0,4726,7690767,140762,2016-11-20 21:00:48
800388270626521089,11911,3076,7690767,140762,2016-11-20 17:20:08
800188575492947969,0,4316,7690767,140762,2016-11-20 04:06:37
800141422401830912,16370,2811,7690767,140762,2016-11-20 00:59:15
800018252395122689,30354,14427,7690767,140762,2016-11-19 16:49:49
799774291445383169,0,5131,7690767,140762,2016-11-19 00:40:24
799757965289017345,8991,2370,7690767,140762,2016-11-18 23:35:32
799422933579902976,8602,2100,7690767,140762,2016-11-18 01:24:14
799308762079035393,0,6046,7690767,140762,2016-11-17 17:50:33
799297110730567681,10596,3033,7690767,140762,2016-11-17 17:04:16
799063482566066176,8636,2698,7690768,140762,2016-11-17 01:35:54
798933969379225600,14072,4903,7690768,140762,2016-11-16 17:01:16
798925684722855936,7959,1568,7690768,140762,2016-11-16 16:28:21
798705661114773508,0,7226,7690768,140762,2016-11-16 01:54:03
798701998996647937,0,8550,7690768,140762,2016-11-16 01:39:30
798697898615730177,0,7133,7690768,140762,2016-11-16 01:23:12
798694562394996736,0,5435,7690768,140762,2016-11-16 01:09:57
798686750113755136,0,2539,7690769,140762,2016-11-16 00:38:54
798682547630837760,0,5171,7690769,140762,2016-11-16 00:22:12
798673117451325440,0,6065,7690770,140762,2016-11-15 23:44:44
798665375516884993,0,4259,7690770,140762,2016-11-15 23:13:58
798644042770751489,0,2030,7690770,140762,2016-11-15 21:49:12
798628517273620480,0,2153,7690770,140762,2016-11-15 20:47:30
798585098161549313,0,6253,7690770,140762,2016-11-15 17:54:59
798576900688019456,0,6408,7690770,140762,2016-11-15 17:22:24
798340744599797760,0,3678,7690770,140762,2016-11-15 01:44:00
798209839306514432,11098,2802,7690770,140762,2016-11-14 17:03:50
797971864723324932,12460,3446,7690770,140762,2016-11-14 01:18:12
797545162159308800,15503,5322,7690770,140762,2016-11-12 21:02:38
797236660651966464,21353,7259,7690770,140762,2016-11-12 00:36:46
797165961484890113,247,29,7690770,140762,2016-11-11 19:55:50
796904159865868288,0,9719,7690770,140762,2016-11-11 02:35:32
796865951799083009,8200,2087,7690770,140762,2016-11-11 00:03:42
796759840936919040,12683,3357,7690770,140762,2016-11-10 17:02:03
796563435802726400,0,7996,7690770,140762,2016-11-10 04:01:37
796484825502875648,8104,1932,7690770,140762,2016-11-09 22:49:15
796387464403357696,11764,4569,7690770,140762,2016-11-09 16:22:22
796177847564038144,0,15700,7690770,140762,2016-11-09 02:29:25
796149749086875649,34598,15700,7690771,140762,2016-11-09 00:37:46
796125600683540480,5284,1954,7690771,140762,2016-11-08 23:01:49
796116448414461957,9728,2654,7690771,140762,2016-11-08 22:25:27
796080075804475393,9044,2540,7690771,140762,2016-11-08 20:00:55
796031486298386433,11557,4024,7690771,140762,2016-11-08 16:47:50
795464331001561088,53249,26114,7690771,140762,2016-11-07 03:14:10
795400264262053889,10806,3146,7690771,140762,2016-11-06 22:59:35
795076730285391872,17361,5952,7690771,140762,2016-11-06 01:33:58
794983741416415232,0,3690,7690771,140762,2016-11-05 19:24:28
794926597468000259,11000,2524,7690772,140762,2016-11-05 15:37:24
794355576146903043,0,11267,7690772,140762,2016-11-04 01:48:22
794332329137291264,10245,2904,7690772,140762,2016-11-04 00:15:59
794205286408003585,9844,3630,7690772,140762,2016-11-03 15:51:10
793962221541933056,17987,5357,7690772,140762,2016-11-02 23:45:19
793845145112371200,9850,2058,7690772,140762,2016-11-02 16:00:06
793614319594401792,0,3419,7690772,140762,2016-11-02 00:42:53
793601777308463104,8525,1790,7690772,140762,2016-11-01 23:53:02
793500921481273345,11437,2607,7690772,140762,2016-11-01 17:12:16
793286476301799424,26315,10090,7690772,140762,2016-11-01 03:00:09
793271401113350145,9244,2595,7690773,140762,2016-11-01 02:00:14
793256262322548741,21381,9147,7690773,140762,2016-11-01 01:00:05
793241302385262592,11241,3592,7690773,140762,2016-11-01 00:00:38
793226087023144960,10519,3134,7690773,140762,2016-10-31 23:00:11
793210959003287553,9550,3082,7690773,140762,2016-10-31 22:00:04
793195938047070209,16337,6166,7690773,140762,2016-10-31 21:00:23
793180763617361921,7413,2184,7690773,140762,2016-10-31 20:00:05
793165685325201412,10059,3046,7690773,140762,2016-10-31 19:00:10
793150605191548928,6602,1869,7690773,140762,2016-10-31 18:00:14
793135492858580992,6926,2736,7690773,140762,2016-10-31 17:00:11
793120401413079041,13573,4284,7690773,140762,2016-10-31 16:00:13
792913359805018113,15333,4402,7690773,140762,2016-10-31 02:17:31
792883833364439040,12097,4689,7690774,140762,2016-10-31 00:20:11
792773781206999040,7852,1840,7690774,140762,2016-10-30 17:02:53
792394556390137856,14390,4694,7690774,140762,2016-10-29 15:55:58
792050063153438720,7664,1974,7690774,140762,2016-10-28 17:07:05
791821351946420224,0,23022,7690774,140762,2016-10-28 01:58:16
791784077045166082,0,10544,7690774,140762,2016-10-27 23:30:09
791780927877898241,0,4169,7690774,140762,2016-10-27 23:17:38
791774931465953280,48309,24338,7690774,140762,2016-10-27 22:53:48
791672322847637504,12575,3419,7690774,140762,2016-10-27 16:06:04
791406955684368384,14021,4508,7690774,140762,2016-10-26 22:31:36
791312159183634433,9402,2783,7690774,140762,2016-10-26 16:14:55
791026214425268224,0,4507,7690774,140762,2016-10-25 21:18:40
790987426131050500,10567,2342,7690774,140762,2016-10-25 18:44:32
790946055508652032,17749,5141,7690774,140762,2016-10-25 16:00:09
790723298204217344,0,2536,7690774,140762,2016-10-25 01:14:59
790698755171364864,8757,2088,7690774,140762,2016-10-24 23:37:28
790581949425475584,22094,7873,7690774,140762,2016-10-24 15:53:19
790337589677002753,8354,2042,7690774,140762,2016-10-23 23:42:19
790277117346975746,13409,3485,7690775,140762,2016-10-23 19:42:02
790227638568808452,0,3912,7690775,140762,2016-10-23 16:25:25
789986466051088384,9879,2536,7690775,140762,2016-10-23 00:27:05
789960241177853952,0,4532,7690775,140762,2016-10-22 22:42:52
789903600034189313,11114,4516,7690775,140762,2016-10-22 18:57:48
789628658055020548,8027,1950,7690775,140762,2016-10-22 00:45:17
789599242079838210,7235,2119,7691345,140762,2016-10-21 22:48:24
789530877013393408,12565,3690,7690775,140762,2016-10-21 18:16:44
789314372632018944,9205,2521,7690775,140762,2016-10-21 03:56:25
789280767834746880,0,5411,7690775,140762,2016-10-21 01:42:53
789268448748703744,9745,2823,7690776,140762,2016-10-21 00:53:56
789137962068021249,10375,3060,7690776,140762,2016-10-20 16:15:26
788908386943430656,29288,13545,7690776,140762,2016-10-20 01:03:11
788765914992902144,29307,11267,7690776,140762,2016-10-19 15:37:03
788552643979468800,0,7879,7690776,140762,2016-10-19 01:29:35
788412144018661376,16656,5795,7690776,140762,2016-10-18 16:11:17
788178268662984705,7726,2312,7690776,140762,2016-10-18 00:41:57
788150585577050112,6566,1428,7690776,140762,2016-10-17 22:51:57
788070120937619456,0,3741,7690776,140762,2016-10-17 17:32:13
788039637453406209,6562,1449,7690776,140762,2016-10-17 15:31:05
787810552592695296,9268,3344,7690776,140762,2016-10-17 00:20:47
787717603741622272,10909,3041,7690776,140762,2016-10-16 18:11:26
787397959788929025,11589,3101,7690776,140762,2016-10-15 21:01:17
787322443945877504,8321,1908,7690776,140762,2016-10-15 16:01:13
787111942498508800,0,7350,7690776,140762,2016-10-15 02:04:45
786963064373534720,28392,8717,7690776,140762,2016-10-14 16:13:10
786729988674449408,0,2638,7690776,140762,2016-10-14 00:47:00
786709082849828864,19402,6657,7690776,140762,2016-10-13 23:23:56
786664955043049472,11380,2795,7690776,140762,2016-10-13 20:28:35
786595970293370880,10050,3384,7690776,140762,2016-10-13 15:54:28
786363235746385920,11652,3826,7690776,140762,2016-10-13 00:29:39
786286427768250368,8500,3121,7690776,140762,2016-10-12 19:24:27
786233965241827333,16333,5218,7690776,140762,2016-10-12 15:55:59
786051337297522688,1539,169,7690776,140762,2016-10-12 03:50:17
786036967502913536,0,7721,7690776,140762,2016-10-12 02:53:11
785927819176054784,12122,3460,7690776,140762,2016-10-11 19:39:28
785872687017132033,7129,1992,7690776,140762,2016-10-11 16:00:24
785639753186217984,8337,2421,7690776,140762,2016-10-11 00:34:48
785533386513321988,9714,2186,7690776,140762,2016-10-10 17:32:08
785515384317313025,6510,1369,7690776,140762,2016-10-10 16:20:36
785264754247995392,7753,1782,7690776,140762,2016-10-09 23:44:41
785170936622350336,12905,5308,7690776,140762,2016-10-09 17:31:53
784826020293709826,10816,3530,7690776,140762,2016-10-08 18:41:19
784517518371221505,9566,2773,7690776,140762,2016-10-07 22:15:26
784431430411685888,6069,1397,7690776,140762,2016-10-07 16:33:21
784183165795655680,21453,8803,7690776,140762,2016-10-07 00:06:50
784057939640352768,31870,12152,7690776,140762,2016-10-06 15:49:14
783839966405230592,32051,11794,7690776,140762,2016-10-06 01:23:05
783821107061198850,7844,2133,7690777,140762,2016-10-06 00:08:09
783695101801398276,11133,3517,7690777,140762,2016-10-05 15:47:27
783466772167098368,9010,2458,7690777,140762,2016-10-05 00:40:09
783391753726550016,17980,6004,7690777,140762,2016-10-04 19:42:03
783347506784731136,0,6107,7690777,140762,2016-10-04 16:46:14
783334639985389568,31144,12771,7690777,140762,2016-10-04 15:55:06
783085703974514689,8668,2420,7690777,140762,2016-10-03 23:25:55
782969140009107456,25711,8020,7690778,140762,2016-10-03 15:42:44
782747134529531904,7949,1519,7690778,140762,2016-10-03 01:00:34
782722598790725632,18419,5887,7690778,140762,2016-10-02 23:23:04
782598640137187329,8283,2041,7690778,140762,2016-10-02 15:10:30
